# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2013-12-16 18:49:04 EST       (caww01)
#
# Data for the following 16 site(s) are contained in this file
#    USGS 04072150 DUCK CREEK NEAR HOWARD, WI
#    USGS 04073468 GREEN LAKE INLET AT CT HIGHWAY A NR GREEN LAKE, WI
#    USGS 04073970 WAUKAU CREEK NEAR OMRO, WI
#    USGS 04074950 WOLF RIVER AT LANGLADE, WI
#    USGS 04078500 EMBARRASS RIVER NEAR EMBARRASS, WI
#    USGS 04084038 DE NEVEU CREEK @ E. MERRILL ST. AT FOND DU LAC, WI
#    USGS 04084911 PLUM CREEK NEAR WRIGHTSTOWN, WI
#    USGS 04085046 APPLE CREEK AT SNIDERVILLE, WI
#    USGS 04085068 ASHWAUBENON CREEK NEAR LITTLE RAPIDS, WI
#    USGS 04085108 EAST RIVER @ CNTY TRUNK HIGHWAY ZZ NR GREENLEAF,WI
#    USGS 04085119 BOWER CREEK @ COUNTY TRNK HIGHWAY MM NR DE PERE,WI
#    USGS 040851325 BAIRD CREEK AT SUPERIOR ROAD AT GREEN BAY, WI
#    USGS 434451088272300 RAIN GAGE AT PUMP HOUSE AT FOND DU LAC, WI
#    USGS 434625088284900 FIRE STATION RG @ WESTERN AVENUE AT FOND DU LAC,WI
#    USGS 441546088082001 GLRI EAST RIVER WATERWAY NUMBER 2 NR GREENLEAF, WI
#    USGS 441624088045601 GLRI EAST RIVER WATERWAY NUMBER 1 NR GREENLEAF, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04072150
#    DD parameter statistic   Description
#    07   00045     00006     Precipitation, total, inches (Sum)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	07_00045_00006	07_00045_00006_cd
USGS	04072150	2005-05-01	0.00	A
USGS	04072150	2005-05-02	0.00	A
USGS	04072150	2005-05-03	0.00	A
USGS	04072150	2005-05-04	0.00	A
USGS	04072150	2005-05-05	0.00	A
USGS	04072150	2005-05-06	0.04	A
USGS	04072150	2005-05-07	0.01	A
USGS	04072150	2005-05-08	0.00	A
USGS	04072150	2005-05-09	0.24	A
USGS	04072150	2005-05-10	0.00	A
USGS	04072150	2005-05-11	0.00	A
USGS	04072150	2005-05-12	0.01	A
USGS	04072150	2005-05-13	0.66	A
USGS	04072150	2005-05-14	0.04	A
USGS	04072150	2005-05-15	0.00	A
USGS	04072150	2005-05-16	0.00	A
USGS	04072150	2005-05-17	0.06	A
USGS	04072150	2005-05-18	0.07	A
USGS	04072150	2005-05-19	0.68	A
USGS	04072150	2005-05-20	0.00	A
USGS	04072150	2005-05-21	0.00	A
USGS	04072150	2005-05-22	0.18	A
USGS	04072150	2005-05-23	0.01	A
USGS	04072150	2005-05-24	0.00	A
USGS	04072150	2005-05-25	0.00	A
USGS	04072150	2005-05-26	0.03	A
USGS	04072150	2005-05-27	0.10	A
USGS	04072150	2005-05-28	0.00	A
USGS	04072150	2005-05-29	0.07	A
USGS	04072150	2005-05-30	0.00	A
USGS	04072150	2005-05-31	0.00	A
USGS	04072150	2005-06-01	0.00	A
USGS	04072150	2005-06-02	0.00	A
USGS	04072150	2005-06-03	0.00	A
USGS	04072150	2005-06-04	0.00	A
USGS	04072150	2005-06-05	0.06	A
USGS	04072150	2005-06-06	0.00	A
USGS	04072150	2005-06-07	0.01	A
USGS	04072150	2005-06-08	0.00	A
USGS	04072150	2005-06-09	0.18	A
USGS	04072150	2005-06-10	0.13	A
USGS	04072150	2005-06-11	0.00	A
USGS	04072150	2005-06-12	0.00	A
USGS	04072150	2005-06-13	2.09	A
USGS	04072150	2005-06-14	0.00	A
USGS	04072150	2005-06-15	0.00	A
USGS	04072150	2005-06-16	0.00	A
USGS	04072150	2005-06-17	0.00	A
USGS	04072150	2005-06-18	0.00	A
USGS	04072150	2005-06-19	0.00	A
USGS	04072150	2005-06-20	0.00	A
USGS	04072150	2005-06-21	0.00	A
USGS	04072150	2005-06-22	0.00	A
USGS	04072150	2005-06-23	0.00	A
USGS	04072150	2005-06-24	0.00	A
USGS	04072150	2005-06-25	0.01	A
USGS	04072150	2005-06-26	0.03	A
USGS	04072150	2005-06-27	0.00	A
USGS	04072150	2005-06-28	0.00	A
USGS	04072150	2005-06-29	0.00	A
USGS	04072150	2005-06-30	0.11	A
USGS	04072150	2005-07-01	0.00	A
USGS	04072150	2005-07-02	0.00	A
USGS	04072150	2005-07-03	0.00	A
USGS	04072150	2005-07-04	0.46	A
USGS	04072150	2005-07-05	0.00	A
USGS	04072150	2005-07-06	0.00	A
USGS	04072150	2005-07-07	0.00	A
USGS	04072150	2005-07-08	0.00	A
USGS	04072150	2005-07-09	0.00	A
USGS	04072150	2005-07-10	0.00	A
USGS	04072150	2005-07-11	0.00	A
USGS	04072150	2005-07-12	0.00	A
USGS	04072150	2005-07-13	0.00	A
USGS	04072150	2005-07-14	0.00	A
USGS	04072150	2005-07-15	0.00	A
USGS	04072150	2005-07-16	0.00	A
USGS	04072150	2005-07-17	0.00	A
USGS	04072150	2005-07-18	0.00	A
USGS	04072150	2005-07-19	0.00	A
USGS	04072150	2005-07-20	0.17	A
USGS	04072150	2005-07-21	0.00	A
USGS	04072150	2005-07-22	0.00	A
USGS	04072150	2005-07-23	0.39	A
USGS	04072150	2005-07-24	0.00	A
USGS	04072150	2005-07-25	0.43	A
USGS	04072150	2005-07-26	0.25	A
USGS	04072150	2005-07-27	0.00	A
USGS	04072150	2005-07-28	0.00	A
USGS	04072150	2005-07-29	0.00	A
USGS	04072150	2005-07-30	0.00	A
USGS	04072150	2005-07-31	0.00	A
USGS	04072150	2005-08-01	0.00	A
USGS	04072150	2005-08-02	0.00	A
USGS	04072150	2005-08-03	0.00	A
USGS	04072150	2005-08-04	0.00	A
USGS	04072150	2005-08-05	0.00	A
USGS	04072150	2005-08-06	0.00	A
USGS	04072150	2005-08-07	0.00	A
USGS	04072150	2005-08-08	0.00	A
USGS	04072150	2005-08-09		
USGS	04072150	2005-08-10		
USGS	04072150	2005-08-11		
USGS	04072150	2005-08-12		
USGS	04072150	2005-08-13		
USGS	04072150	2005-08-14		
USGS	04072150	2005-08-15		
USGS	04072150	2005-08-16		
USGS	04072150	2005-08-17	0.00	A
USGS	04072150	2005-08-18	1.84	A
USGS	04072150	2005-08-19	0.04	A
USGS	04072150	2005-08-20	0.53	A
USGS	04072150	2005-08-21	0.00	A
USGS	04072150	2005-08-22	0.00	A
USGS	04072150	2005-08-23	0.00	A
USGS	04072150	2005-08-24	0.00	A
USGS	04072150	2005-08-25	0.00	A
USGS	04072150	2005-08-26	0.86	A
USGS	04072150	2005-08-27	0.23	A
USGS	04072150	2005-08-28	0.00	A
USGS	04072150	2005-08-29	0.00	A
USGS	04072150	2005-08-30	0.00	A
USGS	04072150	2005-08-31	0.00	A
USGS	04072150	2005-09-01	0.00	A
USGS	04072150	2005-09-02	0.00	A
USGS	04072150	2005-09-03	0.00	A
USGS	04072150	2005-09-04	0.00	A
USGS	04072150	2005-09-05	0.00	A
USGS	04072150	2005-09-06	0.00	A
USGS	04072150	2005-09-07	0.48	A
USGS	04072150	2005-09-08	0.01	A
USGS	04072150	2005-09-09	0.00	A
USGS	04072150	2005-09-10	0.00	A
USGS	04072150	2005-09-11	0.00	A
USGS	04072150	2005-09-12	0.00	A
USGS	04072150	2005-09-13	1.15	A
USGS	04072150	2005-09-14	0.00	A
USGS	04072150	2005-09-15	0.00	A
USGS	04072150	2005-09-16	0.00	A
USGS	04072150	2005-09-17	0.00	A
USGS	04072150	2005-09-18	0.00	A
USGS	04072150	2005-09-19	0.30	A
USGS	04072150	2005-09-20	0.00	A
USGS	04072150	2005-09-21	0.00	A
USGS	04072150	2005-09-22	0.38	A
USGS	04072150	2005-09-23	0.00	A
USGS	04072150	2005-09-24	0.00	A
USGS	04072150	2005-09-25	0.63	A
USGS	04072150	2005-09-26	0.07	A
USGS	04072150	2005-09-27	0.00	A
USGS	04072150	2005-09-28	0.65	A
USGS	04072150	2005-09-29	0.01	A
USGS	04072150	2005-09-30	0.00	A
USGS	04072150	2005-10-01	0.00	A
USGS	04072150	2005-10-02	0.00	A
USGS	04072150	2005-10-03	0.00	A
USGS	04072150	2005-10-04	0.16	A
USGS	04072150	2005-10-05	0.10	A
USGS	04072150	2005-10-06	0.31	A
USGS	04072150	2005-10-07	0.00	A
USGS	04072150	2005-10-08	0.00	A
USGS	04072150	2005-10-09	0.00	A
USGS	04072150	2005-10-10	0.00	A
USGS	04072150	2005-10-11	0.00	A
USGS	04072150	2005-10-12	0.03	A
USGS	04072150	2005-10-13	0.00	A
USGS	04072150	2005-10-14	0.00	A
USGS	04072150	2005-10-15	0.00	A
USGS	04072150	2005-10-16	0.00	A
USGS	04072150	2005-10-17	0.10	A
USGS	04072150	2005-10-18	0.00	A
USGS	04072150	2005-10-19	0.00	A
USGS	04072150	2005-10-20	0.00	A
USGS	04072150	2005-10-21	0.00	A
USGS	04072150	2005-10-22	0.58	A
USGS	04072150	2005-10-23	0.26	A
USGS	04072150	2005-10-24	0.01	A
USGS	04072150	2005-10-25	0.01	A
USGS	04072150	2005-10-26	0.00	A
USGS	04072150	2005-10-27	0.00	A
USGS	04072150	2005-10-28	0.00	A
USGS	04072150	2005-10-29	0.00	A
USGS	04072150	2005-10-30	0.11	A
USGS	04072150	2005-10-31	0.00	A
USGS	04072150	2005-11-01	0.00	A
USGS	04072150	2005-11-02	0.01	A
USGS	04072150	2005-11-03	0.00	A
USGS	04072150	2005-11-04	0.00	A
USGS	04072150	2005-11-05	0.69	A
USGS	04072150	2005-11-06	0.48	A
USGS	04072150	2005-11-07	0.00	A
USGS	04072150	2005-11-08	0.00	A
USGS	04072150	2005-11-09	0.00	A
USGS	04072150	2005-11-10	0.00	A
USGS	04072150	2005-11-11	0.00	A
USGS	04072150	2005-11-12	0.17	A
USGS	04072150	2005-11-13	0.00	A
USGS	04072150	2005-11-14	0.01	A
USGS	04072150	2005-11-15	0.92	A
USGS	04072150	2005-11-16	0.00	A:e
USGS	04072150	2005-11-17	0.00	A
USGS	04072150	2005-11-18	0.00	A
USGS	04072150	2005-11-19	0.00	A
USGS	04072150	2005-11-20	0.00	A
USGS	04072150	2005-11-21	0.00	A
USGS	04072150	2005-11-22	0.00	A
USGS	04072150	2005-11-23	0.09	A
USGS	04072150	2005-11-24	0.00	A
USGS	04072150	2005-11-25	0.00	A
USGS	04072150	2005-11-26	0.00	A
USGS	04072150	2005-11-27	0.59	A
USGS	04072150	2005-11-28	0.29	A
USGS	04072150	2005-11-29	0.00	A
USGS	04072150	2005-11-30	0.00	A
USGS	04072150	2005-12-01	0.00	A:e
USGS	04072150	2005-12-02	0.00	A
USGS	04072150	2005-12-03	0.00	A
USGS	04072150	2005-12-04	0.00	A
USGS	04072150	2005-12-05	0.00	A
USGS	04072150	2005-12-06	0.00	A
USGS	04072150	2005-12-07	0.00	A
USGS	04072150	2005-12-08	0.00	A
USGS	04072150	2005-12-09	0.00	A
USGS	04072150	2005-12-10	0.00	A
USGS	04072150	2005-12-11	0.00	A
USGS	04072150	2005-12-12	0.00	A
USGS	04072150	2005-12-13	0.00	A
USGS	04072150	2005-12-14	0.00	A
USGS	04072150	2005-12-15	0.00	A
USGS	04072150	2005-12-16	0.00	A
USGS	04072150	2005-12-17	0.00	A
USGS	04072150	2005-12-18	0.00	A
USGS	04072150	2005-12-19	0.00	A
USGS	04072150	2005-12-20	0.00	A
USGS	04072150	2005-12-21	0.00	A
USGS	04072150	2005-12-22	0.00	A
USGS	04072150	2005-12-23	0.00	A:e
USGS	04072150	2005-12-24	0.00	A:e
USGS	04072150	2005-12-25	0.00	A
USGS	04072150	2005-12-26	0.00	A
USGS	04072150	2005-12-27	0.00	A
USGS	04072150	2005-12-28	0.00	A
USGS	04072150	2005-12-29	0.00	A
USGS	04072150	2005-12-30	0.00	A:e
USGS	04072150	2005-12-31	0.00	A:e
USGS	04072150	2006-01-01	0.00	A:e
USGS	04072150	2006-01-02	0.00	A:e
USGS	04072150	2006-01-03	0.00	A:e
USGS	04072150	2006-01-04	0.24	A
USGS	04072150	2006-01-05	0.01	A
USGS	04072150	2006-01-06	0.00	A
USGS	04072150	2006-01-07	0.00	A
USGS	04072150	2006-01-08	0.00	A
USGS	04072150	2006-01-09	0.00	A
USGS	04072150	2006-01-10	0.00	A
USGS	04072150	2006-01-11	0.00	A
USGS	04072150	2006-01-12	0.00	A
USGS	04072150	2006-01-13	0.00	A
USGS	04072150	2006-01-14	0.00	A
USGS	04072150	2006-01-15	0.00	A
USGS	04072150	2006-01-16	0.00	A
USGS	04072150	2006-01-17	0.00	A
USGS	04072150	2006-01-18	0.00	A
USGS	04072150	2006-01-19	0.00	A:e
USGS	04072150	2006-01-20	0.00	A:e
USGS	04072150	2006-01-21	0.00	A
USGS	04072150	2006-01-22	0.00	A
USGS	04072150	2006-01-23	0.00	A
USGS	04072150	2006-01-24	0.00	A
USGS	04072150	2006-01-25	0.00	A
USGS	04072150	2006-01-26	0.00	A
USGS	04072150	2006-01-27	0.00	A
USGS	04072150	2006-01-28	0.53	A
USGS	04072150	2006-01-29	0.54	A
USGS	04072150	2006-01-30	0.00	A
USGS	04072150	2006-01-31	0.00	A:e
USGS	04072150	2006-02-01	0.00	A:e
USGS	04072150	2006-02-02	0.00	A
USGS	04072150	2006-02-03	0.00	A:e
USGS	04072150	2006-02-04	0.00	A
USGS	04072150	2006-02-05	0.00	A
USGS	04072150	2006-02-06	0.00	A
USGS	04072150	2006-02-07	0.00	A
USGS	04072150	2006-02-08	0.00	A
USGS	04072150	2006-02-09	0.00	A
USGS	04072150	2006-02-10	0.00	A
USGS	04072150	2006-02-11	0.00	A
USGS	04072150	2006-02-12	0.00	A
USGS	04072150	2006-02-13	0.00	A
USGS	04072150	2006-02-14	0.00	A:e
USGS	04072150	2006-02-15	0.00	A:e
USGS	04072150	2006-02-16	0.00	A
USGS	04072150	2006-02-17	0.00	A
USGS	04072150	2006-02-18	0.00	A
USGS	04072150	2006-02-19	0.00	A
USGS	04072150	2006-02-20	0.00	A
USGS	04072150	2006-02-21	0.00	A
USGS	04072150	2006-02-22	0.00	A:e
USGS	04072150	2006-02-23	0.00	A
USGS	04072150	2006-02-24	0.00	A
USGS	04072150	2006-02-25	0.00	A
USGS	04072150	2006-02-26	0.00	A
USGS	04072150	2006-02-27	0.00	A
USGS	04072150	2006-02-28	0.00	A
USGS	04072150	2006-03-01	0.00	A
USGS	04072150	2006-03-02	0.00	A:e
USGS	04072150	2006-03-03	0.00	A
USGS	04072150	2006-03-04	0.00	A
USGS	04072150	2006-03-05	0.00	A
USGS	04072150	2006-03-06	0.00	A:e
USGS	04072150	2006-03-07	0.00	A:e
USGS	04072150	2006-03-08	0.00	A:e
USGS	04072150	2006-03-09	0.00	A:e
USGS	04072150	2006-03-10	0.00	A
USGS	04072150	2006-03-11	0.00	A:e
USGS	04072150	2006-03-12	0.14	A
USGS	04072150	2006-03-13	0.18	A
USGS	04072150	2006-03-14	0.00	A
USGS	04072150	2006-03-15	0.00	A
USGS	04072150	2006-03-16	0.00	A
USGS	04072150	2006-03-17	0.00	A
USGS	04072150	2006-03-18	0.00	A
USGS	04072150	2006-03-19	0.00	A
USGS	04072150	2006-03-20	0.00	A
USGS	04072150	2006-03-21	0.00	A
USGS	04072150	2006-03-22	0.00	A:e
USGS	04072150	2006-03-23	0.00	A:e
USGS	04072150	2006-03-24	0.00	A
USGS	04072150	2006-03-25	0.00	A
USGS	04072150	2006-03-26	0.00	A
USGS	04072150	2006-03-27	0.00	A
USGS	04072150	2006-03-28	0.00	A
USGS	04072150	2006-03-29	0.00	A
USGS	04072150	2006-03-30	0.02	A
USGS	04072150	2006-03-31	0.09	A
USGS	04072150	2006-04-01	0.01	A
USGS	04072150	2006-04-02	0.36	A
USGS	04072150	2006-04-03	0.25	A
USGS	04072150	2006-04-04	0.00	A
USGS	04072150	2006-04-05	0.00	A
USGS	04072150	2006-04-06	0.05	A
USGS	04072150	2006-04-07	0.16	A
USGS	04072150	2006-04-08	0.00	A
USGS	04072150	2006-04-09	0.00	A
USGS	04072150	2006-04-10	0.00	A
USGS	04072150	2006-04-11	0.01	A
USGS	04072150	2006-04-12	0.45	A
USGS	04072150	2006-04-13	0.08	A
USGS	04072150	2006-04-14	0.00	A
USGS	04072150	2006-04-15	0.00	A
USGS	04072150	2006-04-16	0.00	A
USGS	04072150	2006-04-17	0.00	A
USGS	04072150	2006-04-18	0.00	A
USGS	04072150	2006-04-19	0.17	A
USGS	04072150	2006-04-20	0.00	A
USGS	04072150	2006-04-21	0.00	A
USGS	04072150	2006-04-22	0.00	A
USGS	04072150	2006-04-23	0.14	A
USGS	04072150	2006-04-24	0.04	A
USGS	04072150	2006-04-25	0.00	A
USGS	04072150	2006-04-26	0.00	A
USGS	04072150	2006-04-27	0.00	A
USGS	04072150	2006-04-28	0.00	A
USGS	04072150	2006-04-29	0.07	A
USGS	04072150	2006-04-30	0.28	A
USGS	04072150	2006-05-01	0.07	A
USGS	04072150	2006-05-02	0.00	A
USGS	04072150	2006-05-03	0.00	A
USGS	04072150	2006-05-04	0.00	A
USGS	04072150	2006-05-05	0.03	A
USGS	04072150	2006-05-06	0.01	A
USGS	04072150	2006-05-07	0.00	A
USGS	04072150	2006-05-08	0.00	A
USGS	04072150	2006-05-09	0.31	A
USGS	04072150	2006-05-10	0.00	A
USGS	04072150	2006-05-11	1.57	A
USGS	04072150	2006-05-12	0.86	A
USGS	04072150	2006-05-13	0.30	A
USGS	04072150	2006-05-14	0.34	A
USGS	04072150	2006-05-15	0.06	A
USGS	04072150	2006-05-16	0.11	A
USGS	04072150	2006-05-17	0.09	A
USGS	04072150	2006-05-18	0.00	A
USGS	04072150	2006-05-19	0.00	A
USGS	04072150	2006-05-20	0.03	A
USGS	04072150	2006-05-21	0.00	A
USGS	04072150	2006-05-22	0.00	A
USGS	04072150	2006-05-23	0.00	A
USGS	04072150	2006-05-24	0.31	A
USGS	04072150	2006-05-25	0.02	A
USGS	04072150	2006-05-26	0.00	A
USGS	04072150	2006-05-27	0.00	A
USGS	04072150	2006-05-28	1.58	A
USGS	04072150	2006-05-29	0.00	A
USGS	04072150	2006-05-30	0.00	A
USGS	04072150	2006-05-31	0.21	A
USGS	04072150	2006-06-01	0.00	A
USGS	04072150	2006-06-02	0.00	A
USGS	04072150	2006-06-03	0.00	A
USGS	04072150	2006-06-04	0.00	A
USGS	04072150	2006-06-05	0.00	A
USGS	04072150	2006-06-06	0.22	A
USGS	04072150	2006-06-07	0.01	A
USGS	04072150	2006-06-08	0.00	A
USGS	04072150	2006-06-09	0.00	A
USGS	04072150	2006-06-10	0.00	A
USGS	04072150	2006-06-11	0.00	A
USGS	04072150	2006-06-12	0.00	A
USGS	04072150	2006-06-13	0.00	A
USGS	04072150	2006-06-14	0.01	A
USGS	04072150	2006-06-15	0.00	A
USGS	04072150	2006-06-16	0.00	A
USGS	04072150	2006-06-17	0.00	A
USGS	04072150	2006-06-18	0.37	A
USGS	04072150	2006-06-19	0.00	A
USGS	04072150	2006-06-20	0.01	A
USGS	04072150	2006-06-21	0.07	A
USGS	04072150	2006-06-22	0.00	A
USGS	04072150	2006-06-23	0.00	A
USGS	04072150	2006-06-24	0.81	A
USGS	04072150	2006-06-25	0.89	A
USGS	04072150	2006-06-26	0.01	A
USGS	04072150	2006-06-27	0.00	A
USGS	04072150	2006-06-28	0.43	A
USGS	04072150	2006-06-29	0.01	A
USGS	04072150	2006-06-30	0.00	A
USGS	04072150	2006-07-01	0.00	A
USGS	04072150	2006-07-02	0.00	A
USGS	04072150	2006-07-03	0.04	A
USGS	04072150	2006-07-04	0.00	A
USGS	04072150	2006-07-05	0.00	A
USGS	04072150	2006-07-06	0.00	A
USGS	04072150	2006-07-07	0.00	A
USGS	04072150	2006-07-08	0.02	A
USGS	04072150	2006-07-09	0.00	A
USGS	04072150	2006-07-10	0.00	A
USGS	04072150	2006-07-11	0.00	A
USGS	04072150	2006-07-12	0.00	A
USGS	04072150	2006-07-13	0.00	A
USGS	04072150	2006-07-14	0.00	A
USGS	04072150	2006-07-15	0.00	A
USGS	04072150	2006-07-16	0.00	A
USGS	04072150	2006-07-17	0.00	A
USGS	04072150	2006-07-18	0.00	A
USGS	04072150	2006-07-19	0.13	A
USGS	04072150	2006-07-20	0.55	A
USGS	04072150	2006-07-21	0.00	A
USGS	04072150	2006-07-22	0.00	A
USGS	04072150	2006-07-23	0.00	A
USGS	04072150	2006-07-24		
USGS	04072150	2006-07-25		
USGS	04072150	2006-07-26		
USGS	04072150	2006-07-27	0.00	A
USGS	04072150	2006-07-28	0.00	A
USGS	04072150	2006-07-29	0.01	A
USGS	04072150	2006-07-30	0.61	A
USGS	04072150	2006-07-31	0.00	A
USGS	04072150	2006-08-01	0.00	A
USGS	04072150	2006-08-02	0.91	A
USGS	04072150	2006-08-03	0.01	A
USGS	04072150	2006-08-04	0.00	A
USGS	04072150	2006-08-05	0.00	A
USGS	04072150	2006-08-06	0.07	A
USGS	04072150	2006-08-07	0.01	A
USGS	04072150	2006-08-08	0.00	A
USGS	04072150	2006-08-09	0.00	A
USGS	04072150	2006-08-10	0.00	A
USGS	04072150	2006-08-11	0.00	A
USGS	04072150	2006-08-12	0.00	A
USGS	04072150	2006-08-13	0.00	A
USGS	04072150	2006-08-14	0.24	A
USGS	04072150	2006-08-15	0.00	A
USGS	04072150	2006-08-16	0.00	A
USGS	04072150	2006-08-17	0.00	A
USGS	04072150	2006-08-18	0.00	A
USGS	04072150	2006-08-19	0.09	A
USGS	04072150	2006-08-20	0.00	A
USGS	04072150	2006-08-21	0.00	A
USGS	04072150	2006-08-22	0.00	A
USGS	04072150	2006-08-23	0.26	A
USGS	04072150	2006-08-24	0.27	A
USGS	04072150	2006-08-25	0.07	A
USGS	04072150	2006-08-26	0.00	A
USGS	04072150	2006-08-27	0.00	A
USGS	04072150	2006-08-28	0.00	A
USGS	04072150	2006-08-29	0.00	A
USGS	04072150	2006-08-30	0.00	A
USGS	04072150	2006-08-31	0.00	A
USGS	04072150	2006-09-01	0.00	A
USGS	04072150	2006-09-02	0.00	A
USGS	04072150	2006-09-03	0.00	A
USGS	04072150	2006-09-04	0.00	A
USGS	04072150	2006-09-05	0.00	A
USGS	04072150	2006-09-06	0.00	A
USGS	04072150	2006-09-07	0.04	A
USGS	04072150	2006-09-08	0.98	A
USGS	04072150	2006-09-09	0.17	A
USGS	04072150	2006-09-10	0.00	A
USGS	04072150	2006-09-11	0.88	A
USGS	04072150	2006-09-12	0.42	A
USGS	04072150	2006-09-13	0.00	A
USGS	04072150	2006-09-14	0.00	A
USGS	04072150	2006-09-15	0.01	A
USGS	04072150	2006-09-16	0.00	A
USGS	04072150	2006-09-17	0.05	A
USGS	04072150	2006-09-18	0.00	A
USGS	04072150	2006-09-19	0.00	A
USGS	04072150	2006-09-20	0.00	A
USGS	04072150	2006-09-21	0.10	A
USGS	04072150	2006-09-22	0.20	A
USGS	04072150	2006-09-23	0.33	A
USGS	04072150	2006-09-24	0.02	A
USGS	04072150	2006-09-25	0.00	A
USGS	04072150	2006-09-26	0.00	A
USGS	04072150	2006-09-27	0.41	A
USGS	04072150	2006-09-28	0.05	A
USGS	04072150	2006-09-29	0.07	A
USGS	04072150	2006-09-30	0.09	A
USGS	04072150	2006-10-01	0.06	A
USGS	04072150	2006-10-02	0.01	A
USGS	04072150	2006-10-03	0.76	A
USGS	04072150	2006-10-04	0.27	A
USGS	04072150	2006-10-05	0.00	A
USGS	04072150	2006-10-06	0.00	A
USGS	04072150	2006-10-07	0.00	A
USGS	04072150	2006-10-08	0.00	A
USGS	04072150	2006-10-09	0.00	A
USGS	04072150	2006-10-10	0.21	A
USGS	04072150	2006-10-11	0.29	A
USGS	04072150	2006-10-12	0.00	A
USGS	04072150	2006-10-13	0.00	A
USGS	04072150	2006-10-14	0.00	A
USGS	04072150	2006-10-15	0.00	A
USGS	04072150	2006-10-16	0.31	A
USGS	04072150	2006-10-17	0.41	A
USGS	04072150	2006-10-18	0.16	A
USGS	04072150	2006-10-19	0.00	A
USGS	04072150	2006-10-20	0.00	A
USGS	04072150	2006-10-21	0.14	A
USGS	04072150	2006-10-22	0.05	A
USGS	04072150	2006-10-23	0.00	A
USGS	04072150	2006-10-24	0.00	A
USGS	04072150	2006-10-25	0.00	A
USGS	04072150	2006-10-26	0.00	A
USGS	04072150	2006-10-27	0.04	A
USGS	04072150	2006-10-28	0.05	A
USGS	04072150	2006-10-29	0.00	A
USGS	04072150	2006-10-30	0.00	A
USGS	04072150	2006-10-31	0.00	A
USGS	04072150	2006-11-01	0.00	A
USGS	04072150	2006-11-02	0.00	A
USGS	04072150	2006-11-03	0.00	A
USGS	04072150	2006-11-04	0.04	A
USGS	04072150	2006-11-05	0.00	A
USGS	04072150	2006-11-06	0.00	A
USGS	04072150	2006-11-07	0.00	A
USGS	04072150	2006-11-08	0.02	A
USGS	04072150	2006-11-09	0.00	A
USGS	04072150	2006-11-10	0.00	A:e
USGS	04072150	2006-11-11	0.00	A:e
USGS	04072150	2006-11-12	0.03	A
USGS	04072150	2006-11-13	0.04	A
USGS	04072150	2006-11-14	0.00	A
USGS	04072150	2006-11-15	0.00	A
USGS	04072150	2006-11-16	0.00	A
USGS	04072150	2006-11-17	0.00	A
USGS	04072150	2006-11-18	0.00	A
USGS	04072150	2006-11-19	0.00	A
USGS	04072150	2006-11-20	0.00	A
USGS	04072150	2006-11-21	0.00	A
USGS	04072150	2006-11-22	0.00	A
USGS	04072150	2006-11-23	0.00	A
USGS	04072150	2006-11-24	0.00	A
USGS	04072150	2006-11-25	0.00	A
USGS	04072150	2006-11-26	0.09	A
USGS	04072150	2006-11-27	0.23	A
USGS	04072150	2006-11-28	0.54	A
USGS	04072150	2006-11-29	0.09	A
USGS	04072150	2006-11-30	0.00	A
USGS	04072150	2006-12-01	0.00	A:e
USGS	04072150	2006-12-02	0.00	A
USGS	04072150	2006-12-03	0.00	A
USGS	04072150	2006-12-04	0.00	A
USGS	04072150	2006-12-05	0.00	A
USGS	04072150	2006-12-06	0.00	A
USGS	04072150	2006-12-07	0.00	A
USGS	04072150	2006-12-08	0.00	A
USGS	04072150	2006-12-09	0.00	A:e
USGS	04072150	2006-12-10	0.00	A:e
USGS	04072150	2006-12-11	0.00	A
USGS	04072150	2006-12-12	0.00	A:e
USGS	04072150	2006-12-13	0.00	A:e
USGS	04072150	2006-12-14	0.08	A
USGS	04072150	2006-12-15	0.00	A
USGS	04072150	2006-12-16	0.00	A
USGS	04072150	2006-12-17	0.00	A
USGS	04072150	2006-12-18	0.00	A
USGS	04072150	2006-12-19	0.00	A
USGS	04072150	2006-12-20	0.00	A:e
USGS	04072150	2006-12-21	0.00	A:e
USGS	04072150	2006-12-22	0.00	A:e
USGS	04072150	2006-12-23	0.00	A:e
USGS	04072150	2006-12-24	0.00	A:e
USGS	04072150	2006-12-25	0.00	A
USGS	04072150	2006-12-26	0.00	A
USGS	04072150	2006-12-27	0.00	A
USGS	04072150	2006-12-28	0.00	A:e
USGS	04072150	2006-12-29	0.00	A:e
USGS	04072150	2006-12-30	0.00	A
USGS	04072150	2006-12-31	0.93	A
USGS	04072150	2007-01-01	0.05	A
